Fecha,Producto,Calidad,Presentación,Origen,Destino,Precio Mín,Precio Max,Precio Frec,Obs
24/04/2020,Acelga,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,13,15,14,
27/04/2020,Acelga,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,14,16,15,
28/04/2020,Acelga,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,14,16,15,
29/04/2020,Acelga,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,14,16,15,
22/04/2020,Ajo Blanco # 8,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,92,94,93,
23/04/2020,Ajo Blanco # 8,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,92,94,93,
24/04/2020,Ajo Blanco # 8,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,92,94,93,
27/04/2020,Ajo Blanco # 8,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,93,95,94,
28/04/2020,Ajo Blanco # 8,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,93,95,94,
29/04/2020,Ajo Blanco # 8,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,93,95,94,
22/04/2020,Apio,Primera,Rollo de 5 kg.,Nayarit,Nayarit: Nayarabastos de Tepic,63,65,64,
23/04/2020,Apio,Primera,Rollo de 5 kg.,Nayarit,Nayarit: Nayarabastos de Tepic,63,65,64,
24/04/2020,Apio,Primera,Rollo de 5 kg.,Nayarit,Nayarit: Nayarabastos de Tepic,63,65,64,
27/04/2020,Apio,Primera,Rollo de 5 kg.,Nayarit,Nayarit: Nayarabastos de Tepic,63,65,64,
28/04/2020,Apio,Primera,Rollo de 5 kg.,Nayarit,Nayarit: Nayarabastos de Tepic,63,65,64,
29/04/2020,Apio,Primera,Rollo de 5 kg.,Nayarit,Nayarit: Nayarabastos de Tepic,63,65,64,
22/04/2020,Berenjena,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,23,25,24,
23/04/2020,Berenjena,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,23,25,24,
24/04/2020,Berenjena,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,23,25,24,
27/04/2020,Berenjena,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,24,26,25,
28/04/2020,Berenjena,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,24,26,25,
29/04/2020,Berenjena,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,24,26,25,
22/04/2020,Betabel,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,16,18,17,
23/04/2020,Betabel,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,16,18,17,
24/04/2020,Betabel,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,16,18,17,
27/04/2020,Betabel,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,17,19,18,
28/04/2020,Betabel,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,17,19,18,
29/04/2020,Betabel,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,17,19,18,
22/04/2020,Brócoli,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,16,18,17,
23/04/2020,Brócoli,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,16,18,17,
24/04/2020,Brócoli,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,16,18,17,
27/04/2020,Brócoli,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,17,19,18,
28/04/2020,Brócoli,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,17,19,18,
29/04/2020,Brócoli,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,17,19,18,
22/04/2020,Cacahuate,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,28,31,29,
23/04/2020,Cacahuate,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,28,31,29,
24/04/2020,Cacahuate,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,28,31,29,
27/04/2020,Cacahuate,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,28,31,29,
28/04/2020,Cacahuate,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,28,31,29,
29/04/2020,Cacahuate,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,28,31,29,
22/04/2020,Calabacita Criolla,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,22,24,23,
23/04/2020,Calabacita Criolla,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,22,24,23,
24/04/2020,Calabacita Criolla,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,22,24,23,
27/04/2020,Calabacita Criolla,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,23,25,24,
28/04/2020,Calabacita Criolla,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,23,25,24,
29/04/2020,Calabacita Criolla,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,23,25,24,
22/04/2020,Camote,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,10,12,11,
23/04/2020,Camote,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,10,12,11,
24/04/2020,Camote,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,10,12,11,
27/04/2020,Camote,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,11,13,12,
28/04/2020,Camote,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,11,13,12,
29/04/2020,Camote,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,11,13,12,
22/04/2020,Cebolla Bola grande,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,10,12,11,
23/04/2020,Cebolla Bola grande,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,10,12,11,
24/04/2020,Cebolla Bola grande,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,10,12,11,
27/04/2020,Cebolla Bola grande,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,11,13,12,
28/04/2020,Cebolla Bola grande,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,11,13,12,
29/04/2020,Cebolla Bola grande,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,11,13,12,
22/04/2020,Cebolla Morada,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,15,17,16,
23/04/2020,Cebolla Morada,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,15,17,16,
24/04/2020,Cebolla Morada,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,15,17,16,
27/04/2020,Cebolla Morada,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,15,17,16,
28/04/2020,Cebolla Morada,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,15,17,16,
29/04/2020,Cebolla Morada,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,15,17,16,
22/04/2020,Cilantro,Primera,Rollo de 5 kg.,Nayarit,Nayarit: Nayarabastos de Tepic,123,124,124,
23/04/2020,Cilantro,Primera,Rollo de 5 kg.,Nayarit,Nayarit: Nayarabastos de Tepic,123,124,124,
24/04/2020,Cilantro,Primera,Rollo de 5 kg.,Nayarit,Nayarit: Nayarabastos de Tepic,123,124,124,
27/04/2020,Cilantro,Primera,Rollo de 5 kg.,Nayarit,Nayarit: Nayarabastos de Tepic,123,124,124,
28/04/2020,Cilantro,Primera,Rollo de 5 kg.,Nayarit,Nayarit: Nayarabastos de Tepic,123,124,124,
29/04/2020,Cilantro,Primera,Rollo de 5 kg.,Nayarit,Nayarit: Nayarabastos de Tepic,123,124,124,
22/04/2020,Col grande,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,12,14,13,
23/04/2020,Col grande,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,12,14,13,
24/04/2020,Col grande,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,12,14,13,
27/04/2020,Col grande,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,13,15,14,
28/04/2020,Col grande,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,13,15,14,
29/04/2020,Col grande,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,13,15,14,
22/04/2020,Coliflor grande,Primera,Pieza,Nayarit,Nayarit: Nayarabastos de Tepic,17,19,18,
23/04/2020,Coliflor grande,Primera,Pieza,Nayarit,Nayarit: Nayarabastos de Tepic,17,19,18,
24/04/2020,Coliflor grande,Primera,Pieza,Nayarit,Nayarit: Nayarabastos de Tepic,17,19,18,
27/04/2020,Coliflor grande,Primera,Pieza,Nayarit,Nayarit: Nayarabastos de Tepic,16,18,17,
28/04/2020,Coliflor grande,Primera,Pieza,Nayarit,Nayarit: Nayarabastos de Tepic,16,18,17,
29/04/2020,Coliflor grande,Primera,Pieza,Nayarit,Nayarit: Nayarabastos de Tepic,16,18,17,
22/04/2020,Champiñón,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,73,75,74,
23/04/2020,Champiñón,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,73,75,74,
24/04/2020,Champiñón,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,73,75,74,
27/04/2020,Champiñón,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,74,76,75,
28/04/2020,Champiñón,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,74,76,75,
29/04/2020,Champiñón,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,74,76,75,
22/04/2020,Chayote,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,10,12,11,
23/04/2020,Chayote,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,10,12,11,
24/04/2020,Chayote,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,10,12,11,
27/04/2020,Chayote,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,11,13,12,
28/04/2020,Chayote,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,11,13,12,
29/04/2020,Chayote,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,11,13,12,
22/04/2020,Chícharo arrugado,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,38,40,39,
23/04/2020,Chícharo arrugado,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,38,40,39,
24/04/2020,Chícharo arrugado,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,38,40,39,
27/04/2020,Chícharo arrugado,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,39,41,40,
28/04/2020,Chícharo arrugado,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,39,41,40,
29/04/2020,Chícharo arrugado,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,39,41,40,
22/04/2020,Chile Caloro,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,38,40,39,
23/04/2020,Chile Caloro,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,38,40,39,
24/04/2020,Chile Caloro,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,38,40,39,
27/04/2020,Chile Caloro,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,36,38,37,
28/04/2020,Chile Caloro,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,36,38,37,
29/04/2020,Chile Caloro,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,36,38,37,
22/04/2020,Chile Habanero,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,53,55,54,
23/04/2020,Chile Habanero,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,53,55,54,
24/04/2020,Chile Habanero,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,53,55,54,
27/04/2020,Chile Habanero,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,54,56,55,
28/04/2020,Chile Habanero,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,54,56,55,
29/04/2020,Chile Habanero,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,54,56,55,
22/04/2020,Chile Húngaro,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,33,36,34,
23/04/2020,Chile Húngaro,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,33,36,34,
24/04/2020,Chile Húngaro,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,33,36,34,
27/04/2020,Chile Húngaro,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,33,35,34,
28/04/2020,Chile Húngaro,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,33,35,34,
29/04/2020,Chile Húngaro,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,33,35,34,
22/04/2020,Chile Jalapeño,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,15,18,16,
23/04/2020,Chile Jalapeño,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,15,18,16,
24/04/2020,Chile Jalapeño,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,15,18,16,
27/04/2020,Chile Jalapeño,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,16,19,17,
28/04/2020,Chile Jalapeño,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,16,19,17,
29/04/2020,Chile Jalapeño,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,16,19,17,
22/04/2020,Chile Pimiento morrón,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,41,43,42,
23/04/2020,Chile Pimiento morrón,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,41,43,42,
24/04/2020,Chile Pimiento morrón,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,41,43,42,
27/04/2020,Chile Pimiento morrón,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,42,44,43,
28/04/2020,Chile Pimiento morrón,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,42,44,43,
29/04/2020,Chile Pimiento morrón,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,42,44,43,
22/04/2020,Chile Poblano,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,24,26,25,
23/04/2020,Chile Poblano,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,24,26,25,
24/04/2020,Chile Poblano,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,24,26,25,
27/04/2020,Chile Poblano,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,23,25,24,
28/04/2020,Chile Poblano,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,23,25,24,
29/04/2020,Chile Poblano,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,23,25,24,
22/04/2020,Chile Serrano,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,21,23,22,
23/04/2020,Chile Serrano,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,21,23,22,
24/04/2020,Chile Serrano,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,21,23,22,
27/04/2020,Chile Serrano,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,22,24,23,
28/04/2020,Chile Serrano,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,22,24,23,
29/04/2020,Chile Serrano,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,22,24,23,
22/04/2020,Ejote largo,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,24,26,25,
23/04/2020,Ejote largo,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,24,26,25,
24/04/2020,Ejote largo,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,24,26,25,
27/04/2020,Ejote largo,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,25,27,26,
28/04/2020,Ejote largo,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,25,27,26,
29/04/2020,Ejote largo,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,25,27,26,
22/04/2020,Elote grande,Primera,Pieza,Nayarit,Nayarit: Nayarabastos de Tepic,3,4,3.5,
23/04/2020,Elote grande,Primera,Pieza,Nayarit,Nayarit: Nayarabastos de Tepic,3,4,3.5,
24/04/2020,Elote grande,Primera,Pieza,Nayarit,Nayarit: Nayarabastos de Tepic,3,4,3.5,
27/04/2020,Elote grande,Primera,Pieza,Nayarit,Nayarit: Nayarabastos de Tepic,3,4,3.5,
28/04/2020,Elote grande,Primera,Pieza,Nayarit,Nayarit: Nayarabastos de Tepic,3,4,3.5,
29/04/2020,Elote grande,Primera,Pieza,Nayarit,Nayarit: Nayarabastos de Tepic,3,4,3.5,
22/04/2020,Espárrago,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,91,93,92,
23/04/2020,Espárrago,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,91,93,92,
24/04/2020,Espárrago,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,91,93,92,
27/04/2020,Espárrago,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,92,94,93,
28/04/2020,Espárrago,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,92,94,93,
29/04/2020,Espárrago,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,92,94,93,
22/04/2020,Espinaca,Primera,Rollo de 5 kg.,Nayarit,Nayarit: Nayarabastos de Tepic,83,85,84,
23/04/2020,Espinaca,Primera,Rollo de 5 kg.,Nayarit,Nayarit: Nayarabastos de Tepic,83,85,84,
24/04/2020,Espinaca,Primera,Rollo de 5 kg.,Nayarit,Nayarit: Nayarabastos de Tepic,83,85,84,
27/04/2020,Espinaca,Primera,Rollo de 5 kg.,Nayarit,Nayarit: Nayarabastos de Tepic,83,85,84,
28/04/2020,Espinaca,Primera,Rollo de 5 kg.,Nayarit,Nayarit: Nayarabastos de Tepic,83,85,84,
29/04/2020,Espinaca,Primera,Rollo de 5 kg.,Nayarit,Nayarit: Nayarabastos de Tepic,83,85,84,
22/04/2020,Jamaica,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,110,112,111,
23/04/2020,Jamaica,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,110,112,111,
24/04/2020,Jamaica,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,110,112,111,
27/04/2020,Jamaica,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,109,111,110,
28/04/2020,Jamaica,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,109,111,110,
29/04/2020,Jamaica,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,109,111,110,
22/04/2020,Jícama,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,7,9,8,
23/04/2020,Jícama,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,7,9,8,
24/04/2020,Jícama,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,7,9,8,
27/04/2020,Jícama,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,8,10,9,
28/04/2020,Jícama,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,8,10,9,
29/04/2020,Jícama,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,8,10,9,
22/04/2020,Lechuga Orejona grande,Primera,Pieza,Nayarit,Nayarit: Nayarabastos de Tepic,15,16,16,
23/04/2020,Lechuga Orejona grande,Primera,Pieza,Nayarit,Nayarit: Nayarabastos de Tepic,15,16,16,
24/04/2020,Lechuga Orejona grande,Primera,Pieza,Nayarit,Nayarit: Nayarabastos de Tepic,15,16,16,
27/04/2020,Lechuga Orejona grande,Primera,Pieza,Nayarit,Nayarit: Nayarabastos de Tepic,13,15,14,
28/04/2020,Lechuga Orejona grande,Primera,Pieza,Nayarit,Nayarit: Nayarabastos de Tepic,13,15,14,
29/04/2020,Lechuga Orejona grande,Primera,Pieza,Nayarit,Nayarit: Nayarabastos de Tepic,13,15,14,
22/04/2020,Lechuga Romanita grande,Primera,Pieza,Nayarit,Nayarit: Nayarabastos de Tepic,13,15,14,
23/04/2020,Lechuga Romanita grande,Primera,Pieza,Nayarit,Nayarit: Nayarabastos de Tepic,13,15,14,
24/04/2020,Lechuga Romanita grande,Primera,Pieza,Nayarit,Nayarit: Nayarabastos de Tepic,13,15,14,
27/04/2020,Lechuga Romanita grande,Primera,Pieza,Nayarit,Nayarit: Nayarabastos de Tepic,12,14,13,
28/04/2020,Lechuga Romanita grande,Primera,Pieza,Nayarit,Nayarit: Nayarabastos de Tepic,12,14,13,
29/04/2020,Lechuga Romanita grande,Primera,Pieza,Nayarit,Nayarit: Nayarabastos de Tepic,12,14,13,
22/04/2020,Melon Cantaloupe # 14,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,15,17,16,
23/04/2020,Melon Cantaloupe # 14,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,15,17,16,
24/04/2020,Melon Cantaloupe # 14,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,15,17,16,
27/04/2020,Melon Cantaloupe # 14,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,14,16,15,
28/04/2020,Melon Cantaloupe # 14,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,14,16,15,
29/04/2020,Melon Cantaloupe # 14,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,14,16,15,
22/04/2020,Nopal grande,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,14,16,15,
23/04/2020,Nopal grande,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,14,16,15,
24/04/2020,Nopal grande,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,14,16,15,
27/04/2020,Nopal grande,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,14,16,15,
28/04/2020,Nopal grande,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,14,16,15,
29/04/2020,Nopal grande,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,14,16,15,
22/04/2020,Orégano,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,57,59,58,
23/04/2020,Orégano,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,57,59,58,
24/04/2020,Orégano,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,57,59,58,
27/04/2020,Orégano,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,58,60,59,
28/04/2020,Orégano,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,58,60,59,
29/04/2020,Orégano,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,58,60,59,
22/04/2020,Papa Alpha,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,17,18,17.5,
23/04/2020,Papa Alpha,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,17,18,17.5,
24/04/2020,Papa Alpha,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,17,18,17.5,
27/04/2020,Papa Alpha,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,15,17,16,
28/04/2020,Papa Alpha,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,15,17,16,
29/04/2020,Papa Alpha,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,15,17,16,
22/04/2020,Pepino,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,9,11,10,
23/04/2020,Pepino,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,9,11,10,
24/04/2020,Pepino,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,9,11,10,
27/04/2020,Pepino,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,8,10,9,
28/04/2020,Pepino,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,8,10,9,
29/04/2020,Pepino,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,8,10,9,
22/04/2020,Perejil,Primera,Rollo de 5 kg.,Nayarit,Nayarit: Nayarabastos de Tepic,78,80,79,
23/04/2020,Perejil,Primera,Rollo de 5 kg.,Nayarit,Nayarit: Nayarabastos de Tepic,78,80,79,
24/04/2020,Perejil,Primera,Rollo de 5 kg.,Nayarit,Nayarit: Nayarabastos de Tepic,78,80,79,
27/04/2020,Perejil,Primera,Rollo de 5 kg.,Nayarit,Nayarit: Nayarabastos de Tepic,78,80,79,
28/04/2020,Perejil,Primera,Rollo de 5 kg.,Nayarit,Nayarit: Nayarabastos de Tepic,78,80,79,
29/04/2020,Perejil,Primera,Rollo de 5 kg.,Nayarit,Nayarit: Nayarabastos de Tepic,78,80,79,
22/04/2020,Rábano,Primera,Rollo de 5 kg.,Nayarit,Nayarit: Nayarabastos de Tepic,73,75,74,
23/04/2020,Rábano,Primera,Rollo de 5 kg.,Nayarit,Nayarit: Nayarabastos de Tepic,73,75,74,
24/04/2020,Rábano,Primera,Rollo de 5 kg.,Nayarit,Nayarit: Nayarabastos de Tepic,73,75,74,
27/04/2020,Rábano,Primera,Rollo de 5 kg.,Nayarit,Nayarit: Nayarabastos de Tepic,73,75,74,
28/04/2020,Rábano,Primera,Rollo de 5 kg.,Nayarit,Nayarit: Nayarabastos de Tepic,73,75,74,
29/04/2020,Rábano,Primera,Rollo de 5 kg.,Nayarit,Nayarit: Nayarabastos de Tepic,73,75,74,
22/04/2020,Tomate Bola,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,26,28,27,
23/04/2020,Tomate Bola,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,26,28,27,
24/04/2020,Tomate Bola,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,26,28,27,
27/04/2020,Tomate Bola,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,23,25,24,
28/04/2020,Tomate Bola,Primera,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,23,25,24,
